sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:measurementUnit,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:Valuepercentiles,ADD_INFO:omopQuantity,ADD_INFO:testNameAbbreviation,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
kissaige[u/ml],kissaige[u/ml],0,,u/ml,2002403068,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,kissaige,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"p-acth,vas[ng/l]","p-acth,vas[ng/l]",0,,ng/l,2002403968,"P -Adrenokortikotropiinin vapauttajahormonikoe, sinus petrosus",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"p-acth,vas",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-desmetyyliklotsapiini[nmol/l],s-desmetyyliklotsapiini[nmol/l],0,,nmol/l,2002406184,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-desmetyyliklotsapiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-tosilit[mg/l],s-tosilit[mg/l],0,,mg/l,2002408152,"Tosilitsumabi, pitoisuus",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,s-tosilit,0,APPROVED,UNREVIEWED,Tarja,1717545600000,36031836,Tocilizumab [Mass/volume] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
"keliakia,immunoglobuliinia[g/l]","keliakia,immunoglobuliinia[g/l]",0,,g/l,2002403056,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,"keliakia,immunoglobuliinia",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3007164,IgA [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
rauta(fe)[umol/l],rauta(fe)[umol/l],0,,umol/l,2002405374,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,rauta(fe),0,APPROVED,UNREVIEWED,Tarja,1717545600000,3022948,Iron [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
kumina[mm],kumina[mm],0,,mm,2002403194,"Kumina, IgE vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,kumina,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-kor/60[nmol/l],p-kor/60[nmol/l],0,,nmol/l,2002404471,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-kor/60,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-d2d3-25[nmol/l],s-d2d3-25[nmol/l],0,,nmol/l,2002406168,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,s-d2d3-25,0,APPROVED,UNREVIEWED,Tarja,1717545600000,40771025,25-Hydroxyvitamin D3+25-Hydroxyvitamin D2 [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-prostataspesifinenantigeenit[ug/l],s-prostataspesifinenantigeenit[ug/l],0,,ug/l,2002407613,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-prostataspesifinenantigeenit,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
sinappi[mm],sinappi[mm],0,,mm,2002408434,"Sinappi, IgE vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,sinappi,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"solut,askitesneste[e6/l]","solut,askitesneste[e6/l]",0,,e6/l,2002408474,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"solut,askitesneste",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"kalprotektiini,uloste[ug/g]","kalprotektiini,uloste[ug/g]",0,,ug/g,2002403006,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"kalprotektiini,uloste",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"p-fibriinind-dimeerit,pika[mg/l]","p-fibriinind-dimeerit,pika[mg/l]",0,,mg/l,2002404208,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"p-fibriinind-dimeerit,pika",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"p-natriureettinenpeptidi,b-tyypin(32-)(pi)[ng/l]","p-natriureettinenpeptidi,b-tyypin(32-)(pi)[ng/l]",0,,ng/l,2002404595,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,"p-natriureettinenpeptidi,b-tyypin(32-)(pi)",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
p-probnp-vt[ng/l],p-probnp-vt[ng/l],0,,ng/l,2002404659,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,p-probnp-vt,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-inhiblns[ng/l],s-inhiblns[ng/l],0,,ng/l,2002406788,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-inhiblns,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
vb-o2sat1[%],vb-o2sat1[%],0,,%,2002409337,vB-Happisaturaatio 1,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,vb-o2sat1,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b-hb-a1[%],b-hb-a1[%],0,,%,2002401084,"B -Hemoglobiini-A1, glykoitunut",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,b-hb-a1,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
bor-it-abm[index],bor-it-abm[index],0,,index,2002401656,"Li-Borrelia, intratekaalinen, IgM vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,bor-it-abm,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
du-alb-mi[ug/min],du-alb-mi[ug/min],0,,ug/min,2002401977,"dU-Albumiini, mikroalbuminuria",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,du-alb-mi,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fs-tryps[ug/l],fs-tryps[ug/l],0,,ug/l,2002402658,fS-Trypsiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fs-tryps,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-ngal[ug/l],p-ngal[ug/l],0,,ug/l,2002404600,P -Neutrofiilin gelatinaasiin assosioitu lipokaliini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-ngal,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"pt-gluk-r-,1t[mmol/l]","pt-gluk-r-,1t[mmol/l]",0,,mmol/l,2002405230,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"pt-gluk-r-,1t",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
ub-eryt-pu[e12/l],ub-eryt-pu[e12/l],0,,e12/l,2002409197,uB-Erytrosyytit (napaveripunktio),LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,ub-eryt-pu,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-alfa-2-fraktio[g/l],s-alfa-2-fraktio[g/l],0,,g/l,2002405583,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-alfa-2-fraktio,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
-cv19ag[e9/l],-cv19ag[e9/l],0,,e9/l,2002400147,"COVID-19-koronavirustauti, antigeeni",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,-cv19ag,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
2hinsul[mu/l],2hinsul[mu/l],0,,mu/l,2002400344,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,2hinsul,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
b-leudiff[e9/l],b-leudiff[e9/l],0,,e9/l,2002401253,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,b-leudiff,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fs-kolldls[mmol/l],fs-kolldls[mmol/l],0,,mmol/l,2002402605,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,fs-kolldls,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3001308,Cholesterol in LDL [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
hladr+cd4[%],hladr+cd4[%],0,,%,2002402895,"HLADR+ CD4 T-solut (Aktivoituneet T-solut, auttaja-, %-osuus)",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,hladr+cd4,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
pd-monit[%],pd-monit[%],0,,%,2002404942,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,pd-monit,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
pd-yksit[%],pd-yksit[%],0,,%,2002404966,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,pd-yksit,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
-lymf[%],-lymf[%],0,,%,2002400213,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,-lymf,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
cu-prot[ug/min],cu-prot[ug/min],0,,ug/min,2002401899,"Proteiinipaketti,keräysvirtsa",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,cu-prot,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-c3h[g/l],s-c3h[g/l],0,,g/l,2002405946,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,s-c3h,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3000620,Complement C3 [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"s-immunoglobuliini,kevyetketjut,vapaat,kappa-[ratio]","s-immunoglobuliini,kevyetketjut,vapaat,kappa-[ratio]",0,,ratio,2002406748,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Ratio,"s-immunoglobuliini,kevyetketjut,vapaat,kappa-",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3007778,Kappa light chains/Lambda light chains [Mass Ratio] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
p-haptoglobiini[g/l],p-haptoglobiini[g/l],0,,g/l,2002404363,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-haptoglobiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-prostataspesifinenantigeeni,suhde[%]","s-prostataspesifinenantigeeni,suhde[%]",0,,%,2002407604,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-prostataspesifinenantigeeni,suhde",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-tshhypo[miu/l],s-tshhypo[miu/l],0,,miu/l,2002408204,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,s-tshhypo,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3009201,Thyrotropin [Units/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"glomerulussuodosnopeus,estimoitu,kystatiini[ml/min/173m2]","glomerulussuodosnopeus,estimoitu,kystatiini[ml/min/173m2]",0,,ml/min/173m2,2002402714,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"glomerulussuodosnopeus,estimoitu,kystatiini",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
pd-prot[mg/l],pd-prot[mg/l],0,,mg/l,2002404953,Proteiinipaketti,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,pd-prot,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3033926,Protein [Mass/volume] in Peritoneal dialysis fluid,Measurement,MAPS_TO,,Javier,1717545600000,
"pglukoosi,0-näyte[mmol/l]","pglukoosi,0-näyte[mmol/l]",0,,mmol/l,2002405051,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"pglukoosi,0-näyte",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
tcrab-cd8[%],tcrab-cd8[%],0,,%,2002408595,TCR alfa/beta+ CD8 T-solut,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,tcrab-cd8,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
1hkors[nmol/l],1hkors[nmol/l],0,,nmol/l,2002400315,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,1hkors,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
hladr+cd8[%],hladr+cd8[%],0,,%,2002402896,HLADR+ CD8 T-solut,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,hladr+cd8,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-sertoab[au/ml],s-sertoab[au/ml],0,,au/ml,2002407919,"S -Sertolitsumabipegoli, vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,s-sertoab,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,36304315,Certolizumab Ab [Units/volume] in Serum or Plasma by Immunoassay,Measurement,MAPS_TO,,Javier,1717545600000,
tcrgd-cd8[%],tcrgd-cd8[%],0,,%,2002408598,TCR gamma/delta+ CD8 T-solut,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,tcrgd-cd8,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
vb-po2(t)[kpa],vb-po2(t)[kpa],0,,kpa,2002409357,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,vb-po2(t),0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"fs-c-peptidi,proinsuliinin[nmol/l]","fs-c-peptidi,proinsuliinin[nmol/l]",0,,nmol/l,2002402545,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,"fs-c-peptidi,proinsuliinin",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3032836,C peptide [Moles/volume] in Serum or Plasma --fasting,Measurement,MAPS_TO,,Javier,1717545600000,
s-tiosyan[umol/l],s-tiosyan[umol/l],0,,umol/l,2002408133,S -Tiosyanaatti,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,s-tiosyan,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3014171,Thiocyanate [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
af-ly+mono[%],af-ly+mono[%],0,,%,2002400577,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,af-ly+mono,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-k-diffi,mxd[%]","b-k-diffi,mxd[%]",0,,%,2002401191,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"b-k-diffi,mxd",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-k-diffi,neut[%]","b-k-diffi,neut[%]",0,,%,2002401193,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"b-k-diffi,neut",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-k-diffi,neut[e9/l]","b-k-diffi,neut[e9/l]",0,,e9/l,2002401194,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"b-k-diffi,neut",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-t4-vhyp[pmol/l],s-t4-vhyp[pmol/l],0,,pmol/l,2002408044,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-t4-vhyp,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
60mkors[nmol/l],60mkors[nmol/l],0,,nmol/l,2002400388,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,60mkors,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-allige,kissa(hilse)/katt(mjäll)[u/ml]","s-allige,kissa(hilse)/katt(mjäll)[u/ml]",0,,u/ml,2002405632,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-allige,kissa(hilse)/katt(mjäll)",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-allige,maapähkinä/jordnötosatutkimus[u/ml]","s-allige,maapähkinä/jordnötosatutkimus[u/ml]",0,,u/ml,2002405642,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-allige,maapähkinä/jordnötosatutkimus",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-chlamydiapneumoniae,iggvasta-aineet[eiu]","s-chlamydiapneumoniae,iggvasta-aineet[eiu]",0,,eiu,2002406039,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-chlamydiapneumoniae,iggvasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-gamma-fraktio[g/l],s-gamma-fraktio[g/l],0,,g/l,2002406402,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-gamma-fraktio,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-inhbb[ng/l],s-inhbb[ng/l],0,,ng/l,2002406784,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-inhbb,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg[au/ml]","s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg[au/ml]",0,,au/ml,2002408332,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fs-c-reaktiivinenproteiini[mg/l],fs-c-reaktiivinenproteiini[mg/l],0,,mg/l,2002402546,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fs-c-reaktiivinenproteiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"muutsolut,pleuraneste[%]","muutsolut,pleuraneste[%]",0,,%,2002403808,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"muutsolut,pleuraneste",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-at3/ss[%],p-at3/ss[%],0,,%,2002404035,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-at3/ss,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"retikulosyytit,tuotantoindeksi[%]","retikulosyytit,tuotantoindeksi[%]",0,,%,2002405397,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"retikulosyytit,tuotantoindeksi",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-albumiini-fraktio[g/l],s-albumiini-fraktio[g/l],0,,g/l,2002405560,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-albumiini-fraktio,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-if-ab[au/ml],s-if-ab[au/ml],0,,au/ml,2002406681,"S -Intrinsic factor, vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,s-if-ab,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3011324,Intrinsic factor Ab [Units/volume] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
"sähkönjohtokyky,virtsasta[mosm/kgh2o]","sähkönjohtokyky,virtsasta[mosm/kgh2o]",0,,mosm/kgh2o,2002408578,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"sähkönjohtokyky,virtsasta",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
du-tilavuus[ml],du-tilavuus[ml],0,,ml,2002402081,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,du-tilavuus,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fp-pepsin2[ug/l],fp-pepsin2[ug/l],0,,ug/l,2002402487,fP-Pepsinogeeni 2,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fp-pepsin2,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
klotsapiini[nmol/l],klotsapiini[nmol/l],0,,nmol/l,2002403075,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,klotsapiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-mitotaan[mg/l],p-mitotaan[mg/l],0,,mg/l,2002404571,P-Mitotaani,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-mitotaan,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"p-natriureettinenpeptidi,b-tyypin(32-)[ng/l]","p-natriureettinenpeptidi,b-tyypin(32-)[ng/l]",0,,ng/l,2002404594,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,"p-natriureettinenpeptidi,b-tyypin(32-)",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
p-prl[nmol/l],p-prl[nmol/l],0,,nmol/l,2002404647,P -Prolaktiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Fraction,p-prl,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3051050,Macroprolactin/Prolactin [Moles] in Serum or Plasma,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
p-reniinm[mu/l],p-reniinm[mu/l],0,,mu/l,2002404717,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,p-reniinm,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3011985,Renin [Units/volume] in Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
pgi/pgii[ratio],pgi/pgii[ratio],0,,ratio,2002405050,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,pgi/pgii,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
